nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,1009,5,4,5,5,2,4,3,10,0.12391090393066406,0.5938754081726074,True,v2,original_ranking,9,"[(3, 0), (2, 0), (1, 3), (4, 3), (1, 0), (4, 0), (4, 2), (1, 2), (1, 4)]",0.010539531707763672,2.4793596267700195,33.43406768977655
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,11.0,16.0,earthquake,2250,5,4,5,5,2,4,3,10,0.12391090393066406,0.5983939170837402,True,v2,original_ranking,8,"[(3, 0), (2, 0), (4, 0), (1, 0), (1, 4), (2, 4), (3, 2), (3, 1)]",0.009563922882080078,2.289266586303711,29.8939989337642
8,0.625,0.75,0.8333,0.375,0.75,0.5,5.0,3.0,12.0,earthquake,4447,5,4,5,5,2,4,3,10,0.12391090393066406,0.5762314796447754,True,v2,original_ranking,8,"[(2, 0), (3, 0), (3, 4), (2, 3), (1, 3), (1, 4), (1, 0), (4, 0)]",0.010425567626953125,2.4647538661956787,34.960775754795634
6,0.3333,1.0,0.3333,0.6667,1.0,0.8,2.0,0.0,5.0,earthquake,2415,5,4,5,5,2,4,3,10,0.12391090393066406,0.5813682079315186,True,v2,original_ranking,6,"[(3, 0), (1, 0), (2, 3), (1, 3), (2, 0), (0, 4)]",0.010327577590942383,1.796201229095459,35.22432033518493
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,3595,5,4,5,5,2,4,3,10,0.12391090393066406,0.6202661991119385,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 0), (1, 0), (4, 3), (2, 3), (2, 1), (3, 1), (2, 4)]",0.009435892105102539,2.2971982955932617,30.06388383183003
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,4187,5,4,5,5,2,4,3,10,0.12391090393066406,0.5864877700805664,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 3), (1, 3), (3, 2), (1, 2), (4, 0), (1, 0), (4, 1)]",0.010432243347167969,2.4989516735076904,32.94031291378637
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,4135,5,4,5,5,2,4,3,10,0.12391090393066406,0.5754702091217041,True,v2,original_ranking,9,"[(3, 0), (1, 0), (1, 2), (4, 3), (1, 3), (4, 2), (4, 0), (1, 4), (2, 0)]",0.010246992111206055,2.4691524505615234,31.008478642615312
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,11.0,16.0,earthquake,5174,5,4,5,5,2,4,3,10,0.12391090393066406,0.5945038795471191,True,v2,original_ranking,8,"[(3, 0), (2, 0), (3, 2), (1, 2), (4, 0), (4, 1), (1, 0), (3, 4)]",0.010489940643310547,1.8550398349761963,29.820046927309342
9,0.6667,0.75,1.0,0.2222,0.5,0.3077,7.0,3.0,19.0,earthquake,5303,5,4,5,5,2,4,3,10,0.12391090393066406,0.5908358097076416,True,v2,original_ranking,9,"[(3, 0), (2, 0), (1, 2), (4, 3), (1, 3), (4, 2), (1, 0), (4, 0), (1, 4)]",0.010496139526367188,2.46525502204895,31.453108321419357
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,6.0,6.0,earthquake,3942,5,4,5,5,2,4,3,10,0.12391090393066406,0.6070647239685059,True,v2,original_ranking,8,"[(3, 0), (2, 0), (1, 3), (2, 3), (4, 0), (1, 0), (2, 4), (1, 4)]",0.010811805725097656,2.4470374584198,32.39452594792108
9,0.5556,1.0,0.8333,0.4444,1.0,0.6154,5.0,0.0,18.0,earthquake,2778,5,4,5,5,2,4,3,10,0.12391090393066406,0.5993425846099854,True,v2,original_ranking,9,"[(3, 0), (2, 0), (4, 2), (3, 2), (4, 3), (1, 3), (4, 0), (1, 0), (4, 1)]",0.010477781295776367,1.6659440994262695,31.24721588789454
