nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,best_I
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,original,refined_indep_facts,0.026466846466064453,0.001760721206665039,2.0193087500555795
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,original,arrows_sum,0.026466846466064453,0.0010933876037597656,1.9999995641612514
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,original,arrows_mean,0.026466846466064453,0.0011219978332519531,0.49999989104031284
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,refined_indep_facts,original,0.023478269577026367,0.09679603576660156,36.489752205963484
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,refined_indep_facts,refined_indep_facts,0.023478269577026367,0.05826544761657715,2.0193087500555795
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,refined_indep_facts,arrows_sum,0.023478269577026367,0.03733229637145996,1.9999995641612514
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,9096,5,12.798474788665771,0.9277834892272949,True,refined_indep_facts,arrows_mean,0.023478269577026367,0.03866219520568848,0.5133140625921888
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,original,original,0.02544116973876953,0.0034880638122558594,36.89901299062182
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,original,refined_indep_facts,0.02544116973876953,0.0017802715301513672,2.162283624574739
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,original,arrows_sum,0.02544116973876953,0.001132965087890625,1.9999998570926052
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,original,arrows_mean,0.02544116973876953,0.0011446475982666016,0.4999999642731513
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,refined_indep_facts,original,0.022964000701904297,0.09615063667297363,36.89901299062182
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,refined_indep_facts,refined_indep_facts,0.022964000701904297,0.058110713958740234,2.162283624574739
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,refined_indep_facts,arrows_sum,0.022964000701904297,0.03771638870239258,1.9999998570926052
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,3533,5,12.798474788665771,0.9301638603210449,True,refined_indep_facts,arrows_mean,0.022964000701904297,0.03718280792236328,0.5118954996713406
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,original,original,0.30599093437194824,0.0033833980560302734,38.54447650498557
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,original,refined_indep_facts,0.30599093437194824,0.0017933845520019531,2.4160242723922885
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,original,arrows_sum,0.30599093437194824,0.0011382102966308594,2.5000558069930143
5,0.2,1.0,0.1667,0.8,1.0,0.8889,1.0,0.0,14.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,original,arrows_mean,0.30599093437194824,0.0011997222900390625,0.5000111613986029
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,refined_indep_facts,original,0.026595592498779297,0.26190948486328125,37.89311545512568
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,refined_indep_facts,refined_indep_facts,0.026595592498779297,0.15854215621948242,2.7292683089399503
4,0.25,0.75,0.1667,0.5,0.5,0.5,3.0,1.0,11.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,refined_indep_facts,arrows_sum,0.026595592498779297,0.09800386428833008,2.0000432863357243
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,4125,5,12.798474788665771,0.9264333248138428,True,refined_indep_facts,arrows_mean,0.026595592498779297,0.09894752502441406,0.5000435543442623
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,original,original,0.02669239044189453,0.002484560012817383,36.640501569604005
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,original,refined_indep_facts,0.02669239044189453,0.0019419193267822266,2.0659692644987917
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,original,arrows_sum,0.02669239044189453,0.0012722015380859375,1.9999963239828014
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,original,arrows_mean,0.02669239044189453,0.0011811256408691406,0.49999908099570034
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,refined_indep_facts,original,0.0240633487701416,0.09862089157104492,36.640501569604005
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,refined_indep_facts,refined_indep_facts,0.0240633487701416,0.05761837959289551,2.0659692644987917
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,refined_indep_facts,arrows_sum,0.0240633487701416,0.038176774978637695,1.9999963239828014
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,11.0,earthquake,3094,5,12.798474788665771,0.9207539558410645,True,refined_indep_facts,arrows_mean,0.0240633487701416,0.03773832321166992,0.5122048635987329
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,original,original,0.026609182357788086,0.0034584999084472656,37.17159001637817
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,original,refined_indep_facts,0.026609182357788086,0.0017404556274414062,2.2364234755065144
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,original,arrows_sum,0.026609182357788086,0.0011060237884521484,1.9999899989447953
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,original,arrows_mean,0.026609182357788086,0.0011937618255615234,0.49999749973619884
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,refined_indep_facts,original,0.02306365966796875,0.09475421905517578,37.17159001637817
2,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,refined_indep_facts,refined_indep_facts,0.02306365966796875,0.05794239044189453,2.2364234755065144
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,refined_indep_facts,arrows_sum,0.02306365966796875,0.038588523864746094,1.9999899989447953
1,0.0,0.25,0.0,0.0,0.0,,4.0,9.0,14.0,earthquake,6398,5,12.798474788665771,0.9245712757110596,True,refined_indep_facts,arrows_mean,0.02306365966796875,0.036937713623046875,0.5165213625417908
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,19.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,original,original,2.47440242767334,0.1822524070739746,18.768864050345808
4,1.0,0.0,0.4444,0.0,0.0,,7.0,19.0,19.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,original,refined_indep_facts,2.47440242767334,0.14893889427185059,6.102523610658572
7,1.0,0.0,0.7778,0.0,0.0,,10.0,22.0,23.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,original,arrows_sum,2.47440242767334,0.07466268539428711,3.5017370245926838
6,1.0,0.0,0.6667,0.0,0.0,,9.0,17.0,23.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,original,arrows_mean,2.47440242767334,0.07607030868530273,0.5004366243977216
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,refined_indep_facts,original,0.04702568054199219,0.04126691818237305,12.925152006660355
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,refined_indep_facts,refined_indep_facts,0.04702568054199219,0.03418374061584473,8.80297161070208
2,0.5,0.1667,0.1111,0.5,0.1667,0.25,6.0,11.0,24.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,refined_indep_facts,arrows_sum,0.04702568054199219,0.017653465270996094,1.0011989651216167
1,1.0,0.0,0.1111,0.0,0.0,,7.0,16.0,22.0,survey,7816,6,2003.0123083591461,18.27686095237732,True,refined_indep_facts,arrows_mean,0.04702568054199219,0.017777681350708008,0.5010424583961248
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,original,original,0.9380908012390137,0.462139368057251,13.524535103881625
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,original,refined_indep_facts,0.9380908012390137,0.4050734043121338,5.2825515396689635
8,0.625,0.5,0.5556,0.25,0.3333,0.2857,9.0,9.0,15.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,original,arrows_sum,0.9380908012390137,0.21657013893127441,4.00333099669729
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,7.0,14.0,20.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,original,arrows_mean,0.9380908012390137,0.21173477172851562,0.5005628373684907
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,refined_indep_facts,original,0.0453646183013916,0.023261308670043945,10.783692780354198
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,refined_indep_facts,refined_indep_facts,0.0453646183013916,0.021272659301757812,6.636257752416162
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,refined_indep_facts,arrows_sum,0.0453646183013916,0.011400938034057617,1.001553571598105
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3578,6,2003.0123083591461,18.154849767684937,True,refined_indep_facts,arrows_mean,0.0453646183013916,0.011553764343261719,0.5009580089437664
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,original,original,1.8703129291534424,3.5265541076660156,17.712582076800622
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,original,refined_indep_facts,1.8703129291534424,2.6934967041015625,4.590300944034799
11,0.6364,0.6667,0.7778,0.3636,0.6667,0.4706,8.0,13.0,15.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,original,arrows_sum,1.8703129291534424,1.2733101844787598,5.4989265119184925
6,0.5,0.5,0.3333,0.5,0.5,0.5,6.0,14.0,15.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,original,arrows_mean,1.8703129291534424,1.295992374420166,0.5000046617435879
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,refined_indep_facts,original,0.04973006248474121,0.06783032417297363,11.18086549455746
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,refined_indep_facts,refined_indep_facts,0.04973006248474121,0.05365252494812012,8.279388084868192
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,refined_indep_facts,arrows_sum,0.04973006248474121,0.028313159942626953,1.0000866869962985
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2656,6,2003.0123083591461,18.11862850189209,True,refined_indep_facts,arrows_mean,0.04973006248474121,0.02860879898071289,0.5000837628099997
6,0.5,0.5,0.3333,0.5,0.5,0.5,6.0,10.0,14.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,original,original,1.6068906784057617,0.02213740348815918,13.989248106467596
6,0.5,0.5,0.3333,0.5,0.5,0.5,6.0,10.0,14.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,original,refined_indep_facts,1.6068906784057617,0.01697063446044922,3.631009682998308
7,0.7143,0.3333,0.5556,0.2857,0.3333,0.3077,7.0,12.0,12.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,original,arrows_sum,1.6068906784057617,0.0075757503509521484,3.501249194409797
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,7.0,10.0,19.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,original,arrows_mean,1.6068906784057617,0.007639646530151367,0.5002081990682995
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,refined_indep_facts,original,0.05096626281738281,0.06625103950500488,13.27135429628077
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,refined_indep_facts,refined_indep_facts,0.05096626281738281,0.0547022819519043,9.427281043699937
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,refined_indep_facts,arrows_sum,0.05096626281738281,0.02857041358947754,1.0003219248288682
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2688,6,2003.0123083591461,18.16122078895569,True,refined_indep_facts,arrows_mean,0.05096626281738281,0.02790975570678711,0.5003219248288681
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,original,original,1.37898850440979,4.856407642364502,12.549752230266575
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,original,refined_indep_facts,1.37898850440979,4.607819318771362,5.171460598705177
11,0.6364,0.6667,0.7778,0.3636,0.6667,0.4706,7.0,11.0,11.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,original,arrows_sum,1.37898850440979,2.393608331680298,5.514413040301883
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,6.0,15.0,21.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,original,arrows_mean,1.37898850440979,2.4092633724212646,0.502221629673562
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,refined_indep_facts,original,0.04521346092224121,0.024082422256469727,12.698739667616733
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,refined_indep_facts,refined_indep_facts,0.04521346092224121,0.021701574325561523,6.518504773289219
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,refined_indep_facts,arrows_sum,0.04521346092224121,0.011780023574829102,1.0031836241038596
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2494,6,2003.0123083591461,18.0858416557312,True,refined_indep_facts,arrows_mean,0.04521346092224121,0.01217961311340332,0.501613234164052
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,183,6,2003.0123083591461,18.301960945129395,True,original,original,0.8729143142700195,0.07923054695129395,13.101053736736617
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,183,6,2003.0123083591461,18.301960945129395,True,original,refined_indep_facts,0.8729143142700195,0.07656717300415039,5.4307141968908
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,15.0,15.0,survey,183,6,2003.0123083591461,18.301960945129395,True,original,arrows_sum,0.8729143142700195,0.03925514221191406,3.00445828044115
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,7.0,10.0,17.0,survey,183,6,2003.0123083591461,18.301960945129395,True,original,arrows_mean,0.8729143142700195,0.037981510162353516,0.5009119682712138
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,183,6,2003.0123083591461,18.301960945129395,True,refined_indep_facts,original,0.04721570014953613,0.023980379104614258,13.810959199137006
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,183,6,2003.0123083591461,18.301960945129395,True,refined_indep_facts,refined_indep_facts,0.04721570014953613,0.021347522735595703,6.903840092167262
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,183,6,2003.0123083591461,18.301960945129395,True,refined_indep_facts,arrows_sum,0.04721570014953613,0.011719942092895508,1.0014824983298787
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,183,6,2003.0123083591461,18.301960945129395,True,refined_indep_facts,arrows_mean,0.04721570014953613,0.011685609817504883,0.501077558889423
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,original,original,1.7476630210876465,2.180074691772461,12.37707365134639
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,original,refined_indep_facts,1.7476630210876465,2.07702374458313,4.990143765397649
10,0.7,0.5,0.7778,0.2,0.3333,0.25,9.0,19.0,20.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,original,arrows_sum,1.7476630210876465,1.0810174942016602,5.010531062865414
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,7.0,16.0,20.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,original,arrows_mean,1.7476630210876465,1.1141269207000732,0.5020074625624603
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,refined_indep_facts,original,0.047808170318603516,0.023131370544433594,11.98271894649776
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,refined_indep_facts,refined_indep_facts,0.047808170318603516,0.021659135818481445,6.344112660527989
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,refined_indep_facts,arrows_sum,0.047808170318603516,0.011468887329101562,1.0014851354460204
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,7977,6,2003.0123083591461,18.264790773391724,True,refined_indep_facts,arrows_mean,0.047808170318603516,0.011477231979370117,0.5013842460627395
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,original,original,1.8293168544769287,0.005011796951293945,15.657336128111954
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,original,refined_indep_facts,1.8293168544769287,0.0046749114990234375,5.933792968955365
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,original,arrows_sum,1.8293168544769287,0.0021963119506835938,2.5113846221807803
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,original,arrows_mean,1.8293168544769287,0.0022101402282714844,0.502276924436156
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,refined_indep_facts,original,0.0484011173248291,0.0418238639831543,12.779325179429264
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,refined_indep_facts,refined_indep_facts,0.0484011173248291,0.03436899185180664,8.851103256681823
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,refined_indep_facts,arrows_sum,0.0484011173248291,0.01848912239074707,1.006466603690539
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3199,6,2003.0123083591461,18.43927764892578,True,refined_indep_facts,arrows_mean,0.0484011173248291,0.017580270767211914,0.5035866798719351
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,316,6,2003.0123083591461,18.420335054397583,True,original,original,4.3110339641571045,28.313849687576294,16.11787450430555
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,316,6,2003.0123083591461,18.420335054397583,True,original,refined_indep_facts,4.3110339641571045,22.369811058044434,6.4769820958462185
12,0.6667,0.6667,0.8889,0.3333,0.6667,0.4444,8.0,11.0,22.0,survey,316,6,2003.0123083591461,18.420335054397583,True,original,arrows_sum,4.3110339641571045,10.928873777389526,6.004639074089878
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,7.0,16.0,16.0,survey,316,6,2003.0123083591461,18.420335054397583,True,original,arrows_mean,4.3110339641571045,10.93887734413147,0.5011517462802229
