nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,82.0,random_graphs_n10_e20,8289,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7015018463134766,True,v2,original_ranking,5,"[(2, 9), (6, 8), (2, 7), (3, 6), (1, 5)]",0,0.6073939800262451,-75.01286369829278
0,0.0,0.0,0.0,,0.0,,20.0,68.0,random_graphs_n10_e20,5978,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1715388298034668,True,v2,original_ranking,0,[],0,1.2137978076934814,-250.14648378203458
1,1.0,0.0,0.04,0.0,0.0,,20.0,75.0,random_graphs_n10_e20,5511,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1472861766815186,True,v2,original_ranking,1,"[(2, 8)]",0,0.8793895244598389,-331.43752675401544
5,1.0,0.0,0.2,0.0,0.0,,25.0,83.0,random_graphs_n10_e20,5864,10,20,3,3,-1,2,1,5,0.16087818145751953,1.2262296676635742,True,v2,original_ranking,5,"[(0, 1), (0, 5), (3, 8), (1, 6), (1, 2)]",0,0.9118390083312988,-198.5048875676637
3,0.3333,0.1,0.04,0.6667,0.1,0.1739,19.0,75.0,random_graphs_n10_e20,606,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7417731285095215,True,v2,original_ranking,3,"[(0, 5), (5, 9), (5, 8)]",0,0.4973752498626709,-127.58657425815696
3,1.0,0.0,0.12,0.0,0.0,,23.0,77.0,random_graphs_n10_e20,1933,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1403770446777344,True,v2,original_ranking,3,"[(6, 7), (2, 4), (4, 6)]",0,0.5955133438110352,-106.33906618899331
3,1.0,0.0,0.12,0.0,0.0,,23.0,69.0,random_graphs_n10_e20,6071,10,20,3,3,-1,2,1,5,0.16087818145751953,1.200272798538208,True,v2,original_ranking,3,"[(2, 9), (1, 2), (5, 9)]",0,0.6445364952087402,-151.98736735655064
0,0.0,0.0,0.0,,0.0,,20.0,65.0,random_graphs_n10_e20,5504,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1401233673095703,True,v2,original_ranking,0,[],0,0.9920327663421631,-227.31376844682575
2,1.0,0.0,0.08,0.0,0.0,,22.0,76.0,random_graphs_n10_e20,5163,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7176015377044678,True,v2,original_ranking,2,"[(0, 5), (0, 1)]",0,0.626971960067749,-83.52925875220954
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,82.0,random_graphs_n10_e20,2406,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1739521026611328,True,v2,original_ranking,4,"[(1, 7), (2, 6), (1, 2), (0, 2)]",0,1.0277762413024902,-189.14787729905836
0,0.0,0.0,0.0,,0.0,,20.0,66.0,random_graphs_n10_e20,304,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1951904296875,True,v2,original_ranking,0,[],0,0.49465131759643555,-109.11820197211765
1,1.0,0.0,0.04,0.0,0.0,,21.0,59.0,random_graphs_n10_e20,3391,10,20,3,3,-1,2,1,5,0.16087818145751953,1.8123321533203125,True,v2,original_ranking,1,"[(0, 7)]",0,1.3153159618377686,-380.2406342738168
0,0.0,0.0,0.0,,0.0,,20.0,77.0,random_graphs_n10_e20,359,10,20,3,3,-1,2,1,5,0.16087818145751953,1.206176519393921,True,v2,original_ranking,0,[],0,0.28867101669311523,-40.25737824134984
2,1.0,0.0,0.08,0.0,0.0,,22.0,68.0,random_graphs_n10_e20,9096,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1576342582702637,True,v2,original_ranking,2,"[(2, 4), (1, 2)]",0,0.894911527633667,-142.46202478580983
3,1.0,0.0,0.12,0.0,0.0,,23.0,90.0,random_graphs_n10_e20,3533,10,20,3,3,-1,2,1,5,0.16087818145751953,1.150632381439209,True,v2,original_ranking,3,"[(3, 5), (3, 7), (3, 8)]",0,0.8440804481506348,-85.12464523318438
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,63.0,random_graphs_n10_e20,4125,10,20,3,3,-1,2,1,5,0.16087818145751953,1.7140378952026367,True,v2,original_ranking,5,"[(6, 7), (6, 9), (0, 1), (5, 9), (1, 8)]",0,0.6681232452392578,-236.31531045519145
2,1.0,0.0,0.08,0.0,0.0,,22.0,68.0,random_graphs_n10_e20,3094,10,20,3,3,-1,2,1,5,0.16087818145751953,1.1521401405334473,True,v2,original_ranking,2,"[(1, 6), (0, 8)]",0,0.9657084941864014,-243.4683372723209
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,88.0,random_graphs_n10_e20,6398,10,20,3,3,-1,2,1,5,0.16087818145751953,1.2841947078704834,True,v2,original_ranking,4,"[(0, 4), (0, 5), (1, 3), (5, 7)]",0,1.0600216388702393,-269.35580478898527
5,1.0,0.0,0.1429,0.0,0.0,,15.0,38.0,random_graphs_n10_e10,7816,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2113354206085205,True,v2,original_ranking,5,"[(0, 5), (2, 5), (5, 9), (2, 8), (5, 7)]",0,7.1836371421813965,-20.350977552417113
7,1.0,0.0,0.2,0.0,0.0,,17.0,37.0,random_graphs_n10_e10,3578,10,10,3,3,-1,2,1,10,0.1660594940185547,1.958465576171875,True,v2,original_ranking,7,"[(7, 9), (4, 5), (1, 9), (3, 9), (4, 8), (5, 7), (2, 4)]",0,7.378629446029663,15.077996537394311
5,1.0,0.0,0.1429,0.0,0.0,,15.0,40.0,random_graphs_n10_e10,2656,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2216567993164062,True,v2,original_ranking,5,"[(4, 9), (3, 6), (2, 6), (4, 6), (6, 9)]",0,11.29639220237732,-42.828178799964626
4,1.0,0.0,0.1143,0.0,0.0,,14.0,62.0,random_graphs_n10_e10,2688,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2338972091674805,True,v2,original_ranking,4,"[(4, 8), (1, 2), (2, 5), (4, 7)]",0,9.118475675582886,-33.43246151025088
6,1.0,0.0,0.1714,0.0,0.0,,16.0,26.0,random_graphs_n10_e10,2494,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2006828784942627,True,v2,original_ranking,6,"[(5, 8), (8, 9), (2, 5), (3, 9), (1, 3), (6, 9)]",0,6.8799238204956055,17.56957469454579
2,1.0,0.0,0.0571,0.0,0.0,,12.0,28.0,random_graphs_n10_e10,183,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7701396942138672,True,v2,original_ranking,2,"[(4, 7), (0, 4)]",0,3.619826316833496,11.727909326730964
4,1.0,0.0,0.1143,0.0,0.0,,14.0,60.0,random_graphs_n10_e10,7977,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1887726783752441,True,v2,original_ranking,4,"[(1, 8), (1, 2), (6, 8), (1, 5)]",0,9.131098747253418,30.6622840019678
6,0.8333,0.1,0.1429,0.1667,0.1,0.125,14.0,27.0,random_graphs_n10_e10,3199,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2469942569732666,True,v2,original_ranking,6,"[(3, 5), (7, 8), (5, 8), (1, 3), (1, 6), (1, 7)]",0,7.336637020111084,23.108849507039935
6,1.0,0.0,0.1714,0.0,0.0,,16.0,37.0,random_graphs_n10_e10,316,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2058379650115967,True,v2,original_ranking,6,"[(0, 6), (3, 6), (0, 1), (1, 8), (6, 7), (7, 9)]",0,12.561805009841919,-15.192440155773863
6,1.0,0.0,0.1714,0.0,0.0,,16.0,28.0,random_graphs_n10_e10,8266,10,10,3,3,-1,2,1,10,0.1660594940185547,1.769219160079956,True,v2,original_ranking,6,"[(3, 5), (5, 8), (1, 8), (1, 9), (0, 3), (5, 6)]",0,8.21497893333435,7.557189456646433
9,1.0,0.0,0.2571,0.0,0.0,,19.0,52.0,random_graphs_n10_e10,1532,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2098021507263184,True,v2,original_ranking,9,"[(4, 9), (0, 1), (0, 2), (3, 5), (0, 3), (3, 4), (5, 8), (2, 7), (3, 6)]",0,11.94322395324707,39.5788595095628
2,1.0,0.0,0.0571,0.0,0.0,,12.0,50.0,random_graphs_n10_e10,1009,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2297041416168213,True,v2,original_ranking,2,"[(1, 2), (0, 1)]",0,5.575373649597168,6.015496446370286
9,1.0,0.0,0.2571,0.0,0.0,,19.0,37.0,random_graphs_n10_e10,2250,10,10,3,3,-1,2,1,10,0.1660594940185547,1.204890489578247,True,v2,original_ranking,9,"[(1, 4), (3, 8), (4, 8), (3, 9), (1, 6), (2, 7), (3, 6), (0, 3), (2, 3)]",0,5.9583046436309814,35.453768442363845
4,1.0,0.0,0.1143,0.0,0.0,,14.0,61.0,random_graphs_n10_e10,4447,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7759504318237305,True,v2,original_ranking,4,"[(3, 4), (4, 7), (0, 2), (0, 6)]",0,5.801712512969971,-7.842657034354081
5,1.0,0.0,0.1429,0.0,0.0,,14.0,36.0,random_graphs_n10_e10,2415,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2368488311767578,True,v2,original_ranking,5,"[(0, 6), (1, 8), (1, 3), (0, 4), (4, 8)]",0,8.040046453475952,-2.4508070008243728
4,1.0,0.0,0.1143,0.0,0.0,,14.0,34.0,random_graphs_n10_e10,3595,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2682981491088867,True,v2,original_ranking,4,"[(4, 7), (5, 7), (3, 4), (5, 6)]",0,5.107835054397583,-4.388491650164284
6,1.0,0.0,0.1714,0.0,0.0,,15.0,59.0,random_graphs_n10_e10,4187,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2282419204711914,True,v2,original_ranking,6,"[(5, 6), (0, 4), (3, 8), (3, 6), (0, 3), (6, 9)]",0,9.241044759750366,-9.93690769957919
7,1.0,0.0,0.2,0.0,0.0,,16.0,41.0,random_graphs_n10_e10,4135,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7881994247436523,True,v2,original_ranking,7,"[(2, 3), (3, 7), (7, 9), (5, 9), (6, 7), (3, 4), (0, 3)]",0,9.67124629020691,-3.133195804958371
6,1.0,0.0,0.1714,0.0,0.0,,16.0,58.0,random_graphs_n10_e10,5174,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2146711349487305,True,v2,original_ranking,6,"[(1, 3), (1, 8), (0, 1), (3, 7), (1, 7), (3, 4)]",0,9.239296436309814,9.553741916061979
5,1.0,0.0,0.1429,0.0,0.0,,15.0,47.0,random_graphs_n10_e10,5303,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2046725749969482,True,v2,original_ranking,5,"[(1, 8), (0, 2), (0, 8), (2, 6), (4, 8)]",0,6.045268535614014,-13.797819793374412
0,0.0,0.0,0.0,,0.0,,10.0,49.0,random_graphs_n10_e10,3942,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2033424377441406,True,v2,original_ranking,0,[],0,12.589430570602417,-57.07188212256528
7,1.0,0.0,0.2,0.0,0.0,,17.0,34.0,random_graphs_n10_e10,2778,10,10,3,3,-1,2,1,10,0.1660594940185547,1.8726706504821777,True,v2,original_ranking,7,"[(0, 1), (1, 9), (7, 8), (4, 8), (1, 4), (0, 7), (3, 9)]",0,11.198582887649536,-7.473355497481243
0,0.0,0.0,0.0,,0.0,,10.0,35.0,random_graphs_n10_e10,2804,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1895804405212402,True,v2,original_ranking,0,[],0,6.74616003036499,3.3034886232947964
7,1.0,0.0,0.2,0.0,0.0,,17.0,29.0,random_graphs_n10_e10,2145,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2483222484588623,True,v2,original_ranking,7,"[(1, 6), (3, 7), (1, 8), (7, 8), (3, 5), (2, 6), (1, 4)]",0,5.413105487823486,-13.779958210254883
5,1.0,0.0,0.1429,0.0,0.0,,15.0,43.0,random_graphs_n10_e10,150,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2366344928741455,True,v2,original_ranking,5,"[(1, 2), (0, 7), (0, 4), (3, 6), (2, 3)]",0,3.8172519207000732,4.380532194082751
6,1.0,0.0,0.1714,0.0,0.0,,16.0,46.0,random_graphs_n10_e10,8823,10,10,3,3,-1,2,1,10,0.1660594940185547,1.730827808380127,True,v2,original_ranking,6,"[(2, 5), (0, 1), (0, 7), (7, 8), (0, 8), (2, 7)]",0,8.788872241973877,-29.727004496974946
4,1.0,0.0,0.1143,0.0,0.0,,14.0,61.0,random_graphs_n10_e10,4669,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2196099758148193,True,v2,original_ranking,4,"[(4, 5), (4, 9), (2, 4), (5, 6)]",0,7.69384765625,-6.280709460154268
6,1.0,0.0,0.1714,0.0,0.0,,16.0,50.0,random_graphs_n10_e10,6131,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2148356437683105,True,v2,original_ranking,6,"[(2, 4), (0, 1), (1, 2), (3, 4), (1, 3), (4, 7)]",0,9.45314359664917,10.851975215089034
0,0.0,0.0,0.0,,0.0,,10.0,33.0,random_graphs_n10_e10,2617,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2042005062103271,True,v2,original_ranking,0,[],0,5.590118408203125,-2.3622275237633685
3,1.0,0.0,0.0857,0.0,0.0,,12.0,28.0,random_graphs_n10_e10,7166,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7985470294952393,True,v2,original_ranking,3,"[(3, 7), (5, 7), (3, 9)]",0,4.982123374938965,-4.484189076597296
3,1.0,0.0,0.0857,0.0,0.0,,13.0,24.0,random_graphs_n10_e10,1428,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1975340843200684,True,v2,original_ranking,3,"[(0, 4), (0, 5), (4, 8)]",0,7.085914134979248,24.227619314016238
3,1.0,0.0,0.0857,0.0,0.0,,13.0,34.0,random_graphs_n10_e10,8328,10,10,3,3,-1,2,1,10,0.1660594940185547,1.231682300567627,True,v2,original_ranking,3,"[(2, 6), (0, 1), (0, 2)]",0,8.323229551315308,-11.512537989989934
8,1.0,0.0,0.2286,0.0,0.0,,18.0,42.0,random_graphs_n10_e10,8289,10,10,3,3,-1,2,1,10,0.1660594940185547,1.231825590133667,True,v2,original_ranking,8,"[(3, 7), (2, 7), (0, 6), (3, 9), (6, 7), (7, 8), (2, 5), (1, 6)]",0,7.047073125839233,3.4564758530821376
6,1.0,0.0,0.1714,0.0,0.0,,16.0,41.0,random_graphs_n10_e10,5978,10,10,3,3,-1,2,1,10,0.1660594940185547,1.702714204788208,True,v2,original_ranking,6,"[(0, 4), (4, 7), (5, 6), (8, 9), (6, 9), (1, 8)]",0,12.673186779022217,-37.2690371938926
3,1.0,0.0,0.0857,0.0,0.0,,13.0,35.0,random_graphs_n10_e10,5511,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2206153869628906,True,v2,original_ranking,3,"[(7, 9), (2, 7), (2, 3)]",0,4.368022441864014,17.6229272449325
3,1.0,0.0,0.0857,0.0,0.0,,13.0,76.0,random_graphs_n10_e10,5864,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2627959251403809,True,v2,original_ranking,3,"[(5, 7), (4, 5), (6, 9)]",0,4.632792949676514,-1.172319145052859
9,1.0,0.0,0.2571,0.0,0.0,,19.0,30.0,random_graphs_n10_e10,606,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1926968097686768,True,v2,original_ranking,9,"[(0, 2), (3, 4), (5, 8), (5, 7), (3, 5), (1, 3), (2, 8), (0, 3), (6, 7)]",0,12.203174114227295,17.16008729201992
7,1.0,0.0,0.2,0.0,0.0,,17.0,50.0,random_graphs_n10_e10,1933,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7687745094299316,True,v2,original_ranking,7,"[(0, 2), (2, 7), (2, 4), (2, 5), (5, 6), (0, 3), (5, 8)]",0,12.382712841033936,-8.420852096650918
8,0.875,0.1,0.2,0.125,0.1,0.1111,16.0,50.0,random_graphs_n10_e10,6071,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2179741859436035,True,v2,original_ranking,8,"[(0, 2), (6, 9), (7, 8), (8, 9), (0, 7), (5, 6), (2, 5), (2, 4)]",0,8.224124431610107,-13.950256460406923
5,0.8,0.1,0.1143,0.2,0.1,0.1333,13.0,25.0,random_graphs_n10_e10,5504,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2367854118347168,True,v2,original_ranking,5,"[(0, 9), (0, 1), (1, 7), (3, 5), (3, 6)]",0,8.047983407974243,-15.289718707707943
3,1.0,0.0,0.0857,0.0,0.0,,13.0,36.0,random_graphs_n10_e10,5163,10,10,3,3,-1,2,1,10,0.1660594940185547,1.18585205078125,True,v2,original_ranking,3,"[(0, 1), (4, 9), (0, 7)]",0,5.88968825340271,9.687203252854037
5,1.0,0.0,0.1429,0.0,0.0,,15.0,22.0,random_graphs_n10_e10,2406,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7206759452819824,True,v2,original_ranking,5,"[(0, 9), (0, 2), (1, 5), (5, 7), (5, 8)]",0,8.666038513183594,38.67810884433955
7,1.0,0.0,0.2,0.0,0.0,,17.0,25.0,random_graphs_n10_e10,304,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2170686721801758,True,v2,original_ranking,7,"[(1, 6), (3, 5), (6, 7), (2, 4), (3, 7), (7, 9), (2, 7)]",0,5.308550834655762,-11.817261783538834
5,1.0,0.0,0.1429,0.0,0.0,,15.0,40.0,random_graphs_n10_e10,3391,10,10,3,3,-1,2,1,10,0.1660594940185547,1.22233247756958,True,v2,original_ranking,5,"[(5, 9), (1, 9), (1, 4), (1, 8), (4, 6)]",0,7.937207460403442,5.957135109911215
6,1.0,0.0,0.1714,0.0,0.0,,16.0,50.0,random_graphs_n10_e10,359,10,10,3,3,-1,2,1,10,0.1660594940185547,1.2052476406097412,True,v2,original_ranking,6,"[(0, 5), (5, 9), (5, 8), (8, 9), (4, 8), (0, 4)]",0,6.178398370742798,18.16024980195271
4,1.0,0.0,0.1143,0.0,0.0,,14.0,31.0,random_graphs_n10_e10,9096,10,10,3,3,-1,2,1,10,0.1660594940185547,1.7711153030395508,True,v2,original_ranking,4,"[(5, 9), (1, 3), (6, 9), (3, 9)]",0,9.895635604858398,19.06116748094108
3,1.0,0.0,0.0857,0.0,0.0,,13.0,46.0,random_graphs_n10_e10,3533,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1875958442687988,True,v2,original_ranking,3,"[(6, 7), (7, 8), (2, 6)]",0,7.497275114059448,26.023807947031454
5,1.0,0.0,0.1429,0.0,0.0,,15.0,33.0,random_graphs_n10_e10,4125,10,10,3,3,-1,2,1,10,0.1660594940185547,1.233611822128296,True,v2,original_ranking,5,"[(1, 4), (1, 3), (1, 7), (7, 9), (2, 9)]",0,8.910788536071777,4.5213247792215805
4,1.0,0.0,0.1143,0.0,0.0,,14.0,32.0,random_graphs_n10_e10,3094,10,10,3,3,-1,2,1,10,0.1660594940185547,1.1768004894256592,True,v2,original_ranking,4,"[(3, 4), (3, 6), (3, 7), (6, 8)]",0,5.364451885223389,36.020459124452834
2,1.0,0.0,0.0571,0.0,0.0,,12.0,43.0,random_graphs_n10_e10,6398,10,10,3,3,-1,2,1,10,0.1660594940185547,1.8721439838409424,True,v2,original_ranking,2,"[(6, 8), (0, 6)]",0,5.481931447982788,-19.060530909281315
3,1.0,0.0,0.12,0.0,0.0,,23.0,77.0,random_graphs_n10_e20,7816,10,20,3,3,-1,2,1,10,0.15902090072631836,1.113581895828247,True,v2,original_ranking,3,"[(4, 5), (5, 9), (5, 6)]",0,34.623230934143066,-156.71130529437363
6,0.8333,0.05,0.2,0.1667,0.05,0.0769,24.0,62.0,random_graphs_n10_e20,3578,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1852209568023682,True,v2,original_ranking,6,"[(1, 4), (1, 5), (5, 9), (5, 8), (0, 1), (3, 5)]",0,13.4808828830719,-51.42882635550643
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,82.0,random_graphs_n10_e20,2656,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1095619201660156,True,v2,original_ranking,5,"[(2, 7), (5, 6), (1, 8), (7, 8), (2, 4)]",0,28.412376880645752,-80.3749866029769
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,71.0,random_graphs_n10_e20,2688,10,20,3,3,-1,2,1,10,0.15902090072631836,1.6930203437805176,True,v2,original_ranking,5,"[(4, 5), (3, 7), (2, 4), (3, 5), (1, 2)]",0,23.491214990615845,-19.842529742308113
6,0.8333,0.05,0.2,0.1667,0.05,0.0769,24.0,74.0,random_graphs_n10_e20,2494,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1575803756713867,True,v2,original_ranking,6,"[(2, 5), (4, 5), (3, 4), (0, 4), (4, 9), (4, 7)]",0,25.54902982711792,-19.866882267845895
5,1.0,0.0,0.2,0.0,0.0,,25.0,84.0,random_graphs_n10_e20,183,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1882760524749756,True,v2,original_ranking,5,"[(2, 6), (2, 7), (2, 5), (2, 9), (0, 4)]",0,37.917028188705444,-202.8537701874736
5,1.0,0.0,0.2,0.0,0.0,,24.0,87.0,random_graphs_n10_e20,7977,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1863617897033691,True,v2,original_ranking,5,"[(2, 9), (0, 2), (0, 3), (3, 4), (1, 2)]",0,40.318886041641235,-198.2581709290822
9,1.0,0.0,0.36,0.0,0.0,,28.0,82.0,random_graphs_n10_e20,3199,10,20,3,3,-1,2,1,10,0.15902090072631836,1.8187670707702637,True,v2,original_ranking,9,"[(6, 7), (1, 7), (2, 3), (8, 9), (2, 4), (0, 2), (3, 7), (5, 8), (3, 4)]",0,33.48561668395996,-198.38016156596368
2,0.5,0.05,0.04,0.5,0.05,0.0909,19.0,65.0,random_graphs_n10_e20,316,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1925506591796875,True,v2,original_ranking,2,"[(2, 7), (5, 7)]",0,33.33880090713501,-262.05072693281994
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,77.0,random_graphs_n10_e20,8266,10,20,3,3,-1,2,1,10,0.15902090072631836,1.204878568649292,True,v2,original_ranking,4,"[(4, 5), (0, 9), (1, 5), (0, 1)]",0,30.346694946289062,-109.54494207983682
10,1.0,0.0,0.4,0.0,0.0,,30.0,80.0,random_graphs_n10_e20,1532,10,20,3,3,-1,2,1,10,0.15902090072631836,1.197141170501709,True,v2,original_ranking,10,"[(3, 6), (2, 5), (1, 3), (1, 4), (0, 6), (5, 7), (2, 8), (6, 8), (5, 9), (8, 9)]",0,33.40022015571594,-25.065728629702363
9,0.8889,0.05,0.32,0.1111,0.05,0.069,26.0,74.0,random_graphs_n10_e20,1009,10,20,3,3,-1,2,1,10,0.15902090072631836,1.7356810569763184,True,v2,original_ranking,9,"[(6, 9), (2, 6), (6, 7), (1, 4), (1, 2), (3, 8), (2, 7), (0, 1), (2, 3)]",0,35.71743059158325,55.25934779426263
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,77.0,random_graphs_n10_e20,2250,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1411383152008057,True,v2,original_ranking,5,"[(1, 4), (3, 6), (3, 8), (1, 6), (1, 3)]",0,52.94682717323303,-252.192836992686
9,0.8889,0.05,0.32,0.1111,0.05,0.069,27.0,84.0,random_graphs_n10_e20,4447,10,20,3,3,-1,2,1,10,0.15902090072631836,1.152385950088501,True,v2,original_ranking,9,"[(2, 9), (0, 9), (1, 2), (4, 5), (1, 8), (5, 7), (2, 7), (3, 5), (1, 5)]",0,30.14922261238098,-78.04840666308594
9,1.0,0.0,0.36,0.0,0.0,,28.0,82.0,random_graphs_n10_e20,2415,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1810667514801025,True,v2,original_ranking,9,"[(0, 7), (3, 4), (5, 7), (3, 7), (4, 9), (1, 4), (1, 3), (1, 9), (0, 3)]",0,38.29976415634155,-382.3931181247516
2,1.0,0.0,0.08,0.0,0.0,,22.0,70.0,random_graphs_n10_e20,3595,10,20,3,3,-1,2,1,10,0.15902090072631836,1.7621917724609375,True,v2,original_ranking,2,"[(4, 9), (4, 5)]",0,25.45995283126831,-138.7681137873112
6,0.8333,0.05,0.2,0.1667,0.05,0.0769,23.0,78.0,random_graphs_n10_e20,4187,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1214752197265625,True,v2,original_ranking,6,"[(6, 7), (1, 4), (8, 9), (6, 8), (1, 9), (3, 6)]",0,41.224034786224365,-203.806061199539
10,0.9,0.05,0.36,0.1,0.05,0.0667,28.0,60.0,random_graphs_n10_e20,4135,10,20,3,3,-1,2,1,10,0.15902090072631836,1.2495856285095215,True,v2,original_ranking,10,"[(4, 5), (0, 8), (3, 6), (1, 5), (3, 8), (0, 6), (4, 6), (0, 9), (4, 9), (1, 7)]",0,18.932151794433594,-91.1462743931421
8,1.0,0.0,0.32,0.0,0.0,,27.0,87.0,random_graphs_n10_e20,5174,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1729161739349365,True,v2,original_ranking,8,"[(4, 5), (5, 8), (2, 5), (3, 9), (4, 9), (2, 9), (5, 6), (7, 9)]",0,34.77094030380249,-226.65984519919502
4,0.75,0.05,0.12,0.25,0.05,0.0833,22.0,86.0,random_graphs_n10_e20,5303,10,20,3,3,-1,2,1,10,0.15902090072631836,1.7912180423736572,True,v2,original_ranking,4,"[(3, 5), (0, 7), (3, 9), (0, 9)]",0,13.91549015045166,-60.12022203988952
2,1.0,0.0,0.08,0.0,0.0,,22.0,78.0,random_graphs_n10_e20,3942,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1883037090301514,True,v2,original_ranking,2,"[(4, 7), (4, 9)]",0,11.363646030426025,-17.366624624472376
6,1.0,0.0,0.24,0.0,0.0,,25.0,77.0,random_graphs_n10_e20,2778,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1568467617034912,True,v2,original_ranking,6,"[(7, 8), (3, 9), (6, 8), (5, 7), (3, 6), (2, 8)]",0,16.654959201812744,-75.35700542471227
5,1.0,0.0,0.2,0.0,0.0,,24.0,85.0,random_graphs_n10_e20,2804,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1753816604614258,True,v2,original_ranking,5,"[(4, 9), (1, 2), (1, 8), (0, 8), (2, 9)]",0,23.796117782592773,-167.44449496793004
9,0.8889,0.05,0.32,0.1111,0.05,0.069,26.0,83.0,random_graphs_n10_e20,2145,10,20,3,3,-1,2,1,10,0.15902090072631836,1.7298357486724854,True,v2,original_ranking,9,"[(2, 5), (0, 2), (5, 6), (2, 8), (3, 8), (1, 4), (4, 5), (0, 3), (7, 8)]",0,20.637551069259644,-68.84209665290435
3,1.0,0.0,0.12,0.0,0.0,,23.0,86.0,random_graphs_n10_e20,150,10,20,3,3,-1,2,1,10,0.15902090072631836,1.1665515899658203,True,v2,original_ranking,3,"[(3, 7), (3, 5), (3, 4)]",0,21.098424434661865,2.5904872264301493
5,0.8,0.05,0.16,0.2,0.05,0.08,23.0,74.0,random_graphs_n10_e20,8823,10,20,3,3,-1,2,1,10,0.15902090072631836,1.199084997177124,True,v2,original_ranking,5,"[(3, 8), (7, 9), (1, 3), (4, 8), (4, 7)]",0,22.758482456207275,-113.65808738871277
